date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,3,974
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,4,913
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,5,2008
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,6,962
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,7,1863
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,8,979
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,9,1217
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,10,978
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,11,1003
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,12,1005
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,13,1051
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,14,1084
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,15,1015
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,16,4827
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,17,1760
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,18,1021
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,19,967
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,20,1035
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,21,832
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,22,1035
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,23,8814
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,24,1478
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,25,1251
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,26,961
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,27,2148
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,28,2103
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,29,988
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,30,5533
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,31,3448
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,32,1225
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,33,979
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,34,995
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,35,984
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,36,993
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,37,1661
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,38,1136
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,39,1541
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,40,1074
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,41,1002
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,42,953
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,43,1013
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,44,5175
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,45,991
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,46,946
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,47,1366
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,48,1545
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,49,1020
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,50,979
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,51,2315
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,52,1071
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,53,7488
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,54,1561
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,55,1304
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,56,1461
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,57,2078
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,58,6383
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,59,6359
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,60,8120
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,61,1633
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,62,1146
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,63,2973
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,64,1910
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,65,1134
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,66,1024
2026-06-25 17:03:30,mst,kruskal,macierz,100,25,67,808
