date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,7,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,8,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,9,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,10,22
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,11,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,12,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,13,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,14,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,15,25
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,16,179
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,17,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,18,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,19,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,20,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,21,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,22,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,23,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,24,5
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,25,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,26,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,27,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,28,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,29,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,30,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,31,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,32,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,33,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,34,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,35,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,36,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,37,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,38,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,39,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,40,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,41,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,42,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,43,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,44,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,45,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,46,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,47,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,48,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,49,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,50,10
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,51,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,52,9
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,53,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,54,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,55,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,56,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,57,11
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,58,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,59,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,60,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,61,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,62,6
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,63,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,64,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,65,8
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,66,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,67,7
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,avg,10
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,min,5
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,10,50,max,179
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,1,34
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,2,32
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,3,32
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,4,28
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,5,26
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,6,19
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,7,21
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,8,25
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,9,19
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,10,27
2026-06-25 17:03:19,mf,ford-fulkerson,lista,20,50,11,41
