date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 16:56:35,mst,kruskal,lista,10,50,21,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,22,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,23,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,24,3
2026-06-25 16:56:35,mst,kruskal,lista,10,50,25,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,26,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,27,3
2026-06-25 16:56:35,mst,kruskal,lista,10,50,28,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,29,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,30,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,31,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,32,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,33,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,34,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,35,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,36,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,37,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,38,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,39,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,40,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,41,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,42,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,43,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,44,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,45,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,46,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,47,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,48,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,49,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,50,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,51,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,52,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,53,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,54,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,55,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,56,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,57,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,58,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,59,3
2026-06-25 16:56:35,mst,kruskal,lista,10,50,60,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,61,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,62,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,63,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,64,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,65,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,66,3
2026-06-25 16:56:35,mst,kruskal,lista,10,50,67,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,avg,8
2026-06-25 16:56:35,mst,kruskal,lista,10,50,min,2
2026-06-25 16:56:35,mst,kruskal,lista,10,50,max,396
2026-06-25 16:56:35,mst,prim,macierz,10,50,1,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,2,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,3,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,4,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,5,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,6,4
2026-06-25 16:56:35,mst,prim,macierz,10,50,7,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,8,5
2026-06-25 16:56:35,mst,prim,macierz,10,50,9,5
